Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2018,YR2018,Northern Mariana Islands,MNP,,,,,,,,,,50.76804916,,,,243.6,1302000000,-19.34501142,,,,,,,,58.14132104,,,3.479697828,,45.77572965,,,,93.13366325,,,,123.6717391,0.592374927,56889,,,,,,,,,,,460,,33.23412427,,,0.689233024
2018,YR2018,Norway,NOR,5.1048,1.862995582,0.70447644,99.2,7.076542655,,146.8941726,,,37.97169307,,1.56,-5664319362,121644,4.37E+11,1.118828479,80320,72430,4.26657E+11,3.84747E+11,28.05762683,21.11728355,96,32.23793579,8.9,31.79276288,6.651608266,82.75853659,47.68676123,1.726244408,107.1737116,2.4,132.2443182,,,644347130.3,14.54888964,0.660090844,5311916,0.3,12.7,0.1,,99.123909,46.9522215,100.0776291,0.977540016,117.4500885,,625222,23.46239343,5.060779988,4,,1.119532812
2018,YR2018,Oman,OMN,12.6964,1.849420191,116.7142857,98.6,15.65387186,,,,,50.62130514,,2.888,5941222367,26,91505851756,1.287103915,16370,31450,79035939915,1.51879E+11,31.67519327,1.258040516,99,38.65791269,,53.89353115,11.73229461,77.633,73.79965183,9.54295828,139.9674164,11.1,136.4896412,,,39011703.51,15.60412278,3.44516591,4829476,,,0.1,,100.3571014,,103.3920593,0.990920007,106.6659927,,309500,,1.01831172,4.3,,4.609969829
2018,YR2018,Pakistan,PAK,38.2106,21.65123536,350.4363636,69.3,0.882587328,34.2,,,,8.581799708,99238383003,3.51,1737000000,38085.8,3.56128E+11,6.151702611,1670,5340,3.53576E+11,1.13286E+12,17.06829148,2.169752808,79,19.04425666,9.6,18.58905159,3.841786633,67.114,23.44745351,4.129131364,72.55706103,69.5,52.0959501,,1386930054,21193000000,275.3065172,2.057546095,212228288,4.9,21.9,0.1,23.1,71.07129669,,94.32820129,0.848890007,42.67465973,74.44446667,796100,,9.79495422,16.5,19.14867047,2.670340009
2018,YR2018,Palau,PLW,,3.512469266,,100,13.95790296,,,,,,,,21500000,412.5,284700000,-0.107219442,17380,19420,311249871.7,347840052.4,,51.68381563,90,,,8.991921321,-0.103196146,,63.22444679,,,18,104.3540714,,84540000.92,2176267.575,38.93695652,0.571110175,17911,,,,,,27.1670102,,,,48.88886667,460,21.23731262,82.94235661,28,,1.279455064
2018,YR2018,Panama,PAN,81.0386,2.248462473,0.88682284,92.9,2.408503314,,83.15648124,,,42.79096398,1.00311E+11,2.461,5267261732,42366.7,64929409200,3.685344522,14490,29560,60532962823,1.2345E+11,41.48102321,,98,47.19954205,3.6,29.48001119,0.67338326,78.329,53.11306606,0,137.0014238,15.4,157.1950512,,39099998.47,537877200,56.30719871,1.692631293,4176868,1.4,21.4,,,,13.67159647,,,,68.8889,75320,9.94356974,5.234981018,6,16.39789876,2.201982997
2018,YR2018,Papua New Guinea,PNG,51.982,16.97383552,0.048951311,56.4,0.878423813,36.7,36.53539234,,,,17723605373,3.564,1134643538,359228.2,24109509853,-0.279252285,2600,4180,22394744909,35973268653,,,37,,,36.92404507,9.797605661,64.263,58.2467254,0.37621677,49.96326538,46.8,180.7522693,,790330017.1,3670805.657,19.00438104,1.974746473,8606324,,,0.9,,,15.42747804,115.9898071,0.894339979,46.97378922,53.3333,462840,13.19302875,0.657989653,41,26.14925707,2.484809065
2018,YR2018,Paraguay,PRY,70.1824,10.25270136,2.062393162,97.7,1.217641784,,,,,36.94523036,15799216059,2.429,193825685.5,166609.3,40225448341,3.204250341,5600,12690,38978636732,88286667248,22.7820848,9.735859812,93,35.58335571,4.8,33.25367724,1.960248198,74.131,55.62647757,0.957366157,106.9525792,20.2,123.3561817,,164509994.5,682869965.8,17.50835389,1.287874014,6956069,1.4,24.2,0.3,,,17.33177979,,,,64.44443333,406752,10.07505858,14.31473608,35,15.84033989,1.751710378
2018,YR2018,Peru,PER,55.9518,6.885842851,2.14095064,93.7,1.706509986,76.3,,,,25.19218467,66769271406,2.254,5872657139,726760.4,2.22597E+11,3.969351341,6480,12440,2.07218E+11,3.97988E+11,21.31117514,4.680199877,85,23.4392855,5,31.6240835,2.277415318,76.516,41.47850676,1.174986356,131.7778873,13.8,174.4232607,,450760009.8,3224754055,24.99161328,1.718268291,31989265,3.6,20.5,0.3,2.6,96.10073853,19.05930066,106.9451218,0.958109975,106.4454117,83.33333333,1285220,14.28637004,13.14116613,26,12.23176838,1.958588621
2018,YR2018,Philippines,PHL,54.7592,9.650140358,19.5689222,,1.299279851,,82.85500163,,,30.21360537,78960680576,2.576,9948598824,71188.1,3.46842E+11,6.341485572,3710,9650,3.95268E+11,1.02909E+12,27.15058204,61.34579514,77,41.94979293,6.2,30.56374015,3.74065383,71.095,52.64845388,0.819584674,126.2046486,27.9,78.25050446,,547340026.9,33808967986,357.6865345,1.39596534,106651394,3,16.7,0.1,19.1,115.4368973,15.51845144,101.8622208,1.026489973,84.04538727,81.11113333,300000,14.04753328,3.141408394,34,8.595790376,1.876791199
2018,YR2018,Poland,POL,10.1692,2.338426296,17.90671642,99.8,8.213615723,,,,,55.24146204,,1.46,17624000000,94590,5.87412E+11,5.353703355,14150,30630,5.37429E+11,1.16326E+12,20.76542913,10.39395675,93,52.17880281,8.2,28.5367101,1.201610335,77.60243902,90.65668237,2.04957213,127.3299496,4.5,98.030873,,,7603000000,124.0315838,-0.000200133,37974750,0.2,15.4,,,94.33351898,34.50214583,96.88519287,0.98022002,111.9701996,82.22223333,312690,17.39568383,38.063538,37,,-0.078428035
2018,YR2018,Portugal,PRT,8.0012,2.036529883,16.13034211,99.9,4.813385529,,,,,43.44571903,,1.42,7846086578,33120,2.42313E+11,2.849325934,22060,34080,2.26845E+11,3.50427E+11,18.29047164,5.283415923,99,42.9830419,7.4,19.29930797,1.812996752,81.32439024,64.96594251,1.795969796,115.6330424,3.6,94.81625625,,,545035055.3,112.261936,-0.160104021,10283822,0.3,17.2,0.5,,99.57019043,37.50404539,106.8267288,0.98605001,120.8339767,,92225.6,22.65334671,16.8854244,6.5,,0.700805447
2018,YR2018,Puerto Rico,PRI,28.3068,0.708149616,12.32394366,,,,,,,60.01862769,,1.035,,4953.5,1.00925E+11,-4.147474747,21080,23570,67329830875,75271357481,15.07555115,,,46.03666089,,50.77879614,1.784931078,79.77819512,,,109.563442,,,,,,360.0173619,-4.048391034,3193354,,,,,,,,,,,8870,,2.016771518,5.5,,-4.057988592
2018,YR2018,Qatar,QAT,9.5896,0.218257646,446.4285714,100,31.0675333,,,,,55.94186317,,1.866,-2186263736,0,1.83335E+11,1.234872192,58830,91240,1.63646E+11,2.53802E+11,40.65910027,1.798843133,99,35.89658581,,60.3815235,12.41440354,80.1,63.26344082,,141.8558268,6.6,170.8091567,,,467032967,242.0959095,2.06875411,2781682,,,0.1,,95.78588104,,103.8424377,,,,11490,,4.72319542,8.7,,2.126252287
2018,YR2018,Romania,ROU,35.535,4.331834131,15.13921661,93.1,3.86105157,,,,,41.8616969,1.12547E+11,1.76,7343560129,69290.5,2.41457E+11,4.474523775,11430,28800,2.22576E+11,5.60881E+11,22.77695792,10.07718342,90,45.27496024,5.4,28.1915063,6.186225461,75.35853659,73.47341508,1.805241726,116.0354133,7.4,106.9411577,,,6983986125,84.63999478,-0.587493307,19473970,2.7,23.8,0.2,,85.22177124,30.0597702,87.32537842,0.998149991,89.06909943,81.11113333,238400,14.49413357,24.30993665,35,20.39526641,-0.47260827
2018,YR2018,Russian Federation,RUS,19.6196,3.394253381,1.503246753,99.7,11.49657125,,71.314706,,,30.7932568,4.71885E+11,1.579,8784850000,8153116,1.65733E+12,2.80724541,10250,28120,1.50518E+12,4.12871E+12,21.91808915,11.31874349,98,20.78764357,7.1,32.55429805,9.997976712,72.66219512,41.80037457,3.692518759,157.431312,6.3,149.6990629,,,9287270000,8.822067892,-0.013066892,144477859,0,12.6,,,101.9632111,27.51639632,104.6788177,0.977890015,103.7631073,83.33333333,17098250,11.4687676,7.616249085,10.1,19.59078171,0.176545374
2018,YR2018,Rwanda,RWA,38.852,24.61187117,1.935789474,,0.104861259,,,,,21.0980867,5681082351,4.044,366192315.5,2740,9642440646,8.579437537,780,2060,9595543992,25360822738,21.40613043,2.571565329,99,34.659803,,17.35451898,-0.614218499,68.7,37.18975446,1.251740352,78.85411036,43.4,164.2049316,,1119660034,260511615.6,498.6610863,2.644060783,12301969,,,2.7,12.6,86.54634857,20.4131266,133.0415497,1.011590004,40.89606094,65.55556667,26340,14.24300757,9.114089073,4,12.75306527,3.145018744
2018,YR2018,Samoa,WSM,23.2952,9.746916002,,,1.478626161,,80.2520965,,,34.18996686,427480190.6,3.877,16713450.86,1626.3,821286938.9,-1.23315967,4050,6300,794642671,1235941199,,3.095228865,40,50.23758501,,15.23190502,1.155777678,73.187,49.79989095,,50.98685049,17.8,83.52063529,,128100006.1,147567503.7,70.54964029,0.39337345,196128,,,,,104.7818832,33.03850362,110.5242081,,,56.6667,2840,25.43553649,0.242263365,9,9.928366452,-0.743456443
2018,YR2018,San Marino,SMR,,0.016408544,,,,,,,,166.5974987,,,,10,1655300897,1.493903998,,,,,20.60918787,,89,142.8904563,,,2.064299141,,,,113.9558976,1.9,,,,,563.0666667,0.335038487,33784,,,,,87.8628006,41.14933687,97.19519043,0.985759974,60.24052048,,60,17.95681649,,12.5,,0.494415949
2018,YR2018,Sao Tome and Principe,STP,93.3376,11.11538307,1.876146789,,0.6634065,,,,,,252602291.4,4.321,23698321.49,531.4,412253809.7,2.945268909,1870,4090,393797147.7,863051334,,45.96726967,95,,,14.24727077,1.715798347,70.17,39.78131824,,77.05612525,18.1,111.0510806,,52130001.07,17776130.48,219.825,1.887561482,211032,,,0.6,,,,,,,63.33333333,960,,0.244688365,7,4.72743809,3.041129845
2018,YR2018,Saudi Arabia,SAU,7.097,2.138785646,1000,99.4,15.46639077,,,,,38.56536939,,2.319,4247107441,9770,8.16579E+11,2.5141658,21860,49230,7.36777E+11,1.65913E+12,26.37614651,0.543860553,98,25.66677286,,50.1364572,15.67936706,74.998,52.83483557,9.469201025,122.5733112,7.7,116.3926515,,,334914666.7,15.67796147,1.801062218,33702757,,,,,96.70606232,29.58104845,99.76989746,0.977729976,110.0862808,,2149690,8.597203861,4.528372363,17.8,,2.066193203
2018,YR2018,Senegal,SEN,70.716,14.98824785,8.608333333,74.2,0.642096144,27.1,,,,22.94889488,12681119864,4.625,847841574.8,81481.6,23116897847,6.209241034,1390,3300,22062957200,52325198860,32.64851794,2.809059844,86,38.84041526,7.1,24.01323967,-0.838794966,67.665,50.58637226,1.658240078,104.450641,41.7,110.5168342,,998940002.4,2427531906,82.34729133,2.781879708,15854324,9.3,,0.4,15.1,,19.77142807,,,,81.11113333,196710,16.37811216,14.57707227,6,15.18419204,3.744291879
2018,YR2018,Serbia,SRB,14.1444,6.342783371,66.10562626,,6.606418045,,,,,50.4345613,31471262855,1.49,4071895068,27220,50640650221,4.495121293,6410,16810,44757636128,1.17402E+11,22.65498837,,92,59.06030441,5.9,25.49751601,1.974942562,75.8902439,89.07666036,1.614937596,121.0748239,5.8,112.4015377,,1062709961,4445606867,79.8376858,-0.546351969,6982604,2.9,23.2,0.1,,98.7212677,40.27966135,100.3019333,1.006559968,95.08724213,86.66666667,88360,23.59818704,6.61310734,5.5,21.65176647,-0.278572237
2018,YR2018,Seychelles,SYC,61.2244,2.60511622,,,5.994088416,,,,,94.91760716,,2.41,307664653.8,337,1636310049,3.198883963,15960,27660,1544329034,2676231927,28.80696221,5.243568485,96,107.5873461,7,14.98798483,2.716843135,72.84146341,112.4481268,1.380046268,184.2980143,14.5,80.90228712,,,22713694.64,210.3521739,0.954291918,96762,0.5,25.3,,,101.8531189,35.64508081,100.3794937,1.062379956,81.44790649,75.55553333,460,31.51752589,0.051368668,32,,1.715478237
2018,YR2018,Sierra Leone,SLE,110.2282,58.93440965,0.132625,,0.112416113,,,,,17.46729933,1754673893,4.263,250446053.5,25743.4,4085114794,3.46460214,490,1580,3732587813,12051008685,14.82837621,0.735510105,87,39.22853131,7.9,5.270389825,14.02199248,54.309,46.70615383,0.751992569,83.07224041,116.2,50.36650718,,507980011,73207824.62,105.9871017,2.136636265,7650149,26.1,56.8,1.5,,81.78533936,,112.75457,,,55.55556667,72300,,3.296949796,8,8.200760363,3.137956944
2018,YR2018,Singapore,SGP,3.5134,0.030128117,81.85,99.6,8.406228967,,,,,176.5921442,,1.14,81180543800,159.3,3.76998E+11,3.661304994,56670,88450,3.1955E+11,4.98731E+11,24.79231363,51.56363779,95,147.7282672,,25.38769793,3.50682904,83.29756098,207.9150806,2.835500815,148.821563,2.5,83.25135058,,,0,7897.305322,0.469704299,5638676,,,0.2,,99.92182922,18.18400589,100.2618713,0.995630026,105.8442993,,724,13.00991354,2.463062829,1.5,,0.469704299
2018,YR2018,Sint Maarten (Dutch part),SXM,,,,,,,,,,67.48350613,,,-47915083.47,3.7,1185474860,-6.599997737,27510,35180,1125138144,1438643433,40.10367578,,,104.2412818,,,6.514231275,,,,,,,,,50958978.6,1202.794118,0.788033881,40895,,,,,,,,,,,34,,8.098450743,,,0.788033881
2018,YR2018,Slovak Republic,SVK,25.9352,2.149858483,4.416666667,98,6.058635474,,,,,96.28878672,,1.54,2250850832,19259,1.05613E+11,3.794410553,18340,30790,99914796388,1.67695E+11,23.10042602,10.63636468,96,94.40980818,8.8,29.23408409,2.034356622,77.26585366,176.4246504,1.226740174,132.801823,5.9,94.91799886,,,2210599186,113.2855865,0.13850816,5446771,0.2,11.9,0.1,,92.17269135,36.55463546,99.70799255,1.00672996,91.36260986,,49030,18.61266707,37.63041334,26.5,,0.091966227
2018,YR2018,Slovenia,SVN,3.6524,2.245548597,5.147295126,,6.784338879,,,,,84.81520323,,1.6,1538137615,12419,54163591695,4.422521568,24640,38380,51106823598,79600078927,21.23794505,6.825057161,93,76.36987144,10.1,28.29777721,2.116788342,81.37804878,159.6404472,0.978150097,118.6742271,2.3,94.26874929,,,644842427.4,102.9922926,0.362584395,2073894,0,12,0.1,,97.39997101,39.1841083,102.0622177,1.013360023,114.489212,,20480,18.52567345,55.07325819,8,,0.855189456
2018,YR2018,Solomon Islands,SLB,78.4116,,,,0.551423307,,24.97844015,,,43.21813221,323533174.2,4.403,24992541.52,25244.3,1574622018,3.943123751,2360,2730,1541079037,1779354363,12.21831825,1.359223255,93,47.57486906,,,2.938281207,72.835,74.30354628,,73.83377983,20.7,91.29603528,,195559997.6,19899017.72,23.32461593,2.611085225,652856,,,,,86.78566742,29.95453373,106.2064896,,,54.44446667,28900,26.18998224,0.155319976,9,5.599225658,4.580006314
2018,YR2018,Somalia,SOM,97.6452,,54.96666667,,0.043975888,,,,,19.1259908,5558434813,6.072,408000000,61335,5850677296,7.678879802,400,1150,6038118179,17256115107,,,46,87.56251194,,,0.458057855,57.068,,,50.99230249,122,97.64052318,,1573180054,1482000000,23.92359008,2.831925424,15008225,,,0.1,,,0.000130875,,,,26.66666667,637660,0.000127943,,70,0.005357291,4.130040198
2018,YR2018,South Africa,ZAF,67.8488,2.275252101,44.30803571,,7.515678605,,146.0265358,,,27.48858813,1.74094E+11,2.405,5569462350,171228.9,4.04842E+11,1.487617373,6340,13810,3.6634E+11,7.98188E+11,16.54089624,5.271878116,81,27.01899545,,23.50699445,3.956473697,63.857,51.36372709,0.984961398,159.9306644,33.9,146.3721052,,921140014.6,929043381.1,47.64075213,1.363703216,57792520,,,18.6,,90.34449768,28.39372137,98.53890228,1.003010035,100.5111694,75.55556667,1219090,24.92068438,10.26064859,40,23.55396332,2.127672998
2018,YR2018,South Sudan,SSD,59.4332,9.058395931,2.530769231,,0.141218175,,,,,,,4.696,60140000,71570,,,,,,,,,49,,,41.76938307,,57.604,,3.649892575,17.45870759,97.9,,,1577500000,1267160000,17.36889212,0.595340534,10975924,,,2,,,,,,,42.22223333,646883,,15.50150125,13,,1.976223659
2018,YR2018,Spain,ESP,7.4904,2.757594167,28.07643885,99.9,5.492571471,62.1,,,,35.16258761,,1.26,58626179995,185635.9,1.42099E+12,2.288785676,29310,40750,1.37174E+12,1.90724E+12,20.47796858,6.766472689,98,32.44554996,6.2,19.8788457,1.245255115,83.43170732,51.88733563,1.253935882,115.9942148,3.3,90.19441873,,,3331709084,93.66979208,0.437982994,46797754,0.8,20.7,0.3,,98.52601624,27.92798558,101.9893494,1.016860008,126.1791534,,505957.289,14.23284596,14.97400981,12.5,,0.738481167
2018,YR2018,Sri Lanka,LKA,20.6904,8.023787716,24.51893939,,1.00092296,,,,,23.03852264,52919692662,2.199,1614044009,21193.4,87963042341,3.272000478,4040,12810,87457286273,2.77562E+11,29.85151966,,99,30.46896651,,26.25703471,3.826651153,76.812,38.79242815,1.842977531,142.6507235,7.5,116.256546,,-247369995.1,7043039552,350.284495,1.048392958,21670000,,,0.1,,,13.43493282,100.1620178,1.024160028,100.3352203,84.44446667,65610,11.9818702,3.378642523,9,36.05379246,1.547574095
2018,YR2018,St. Kitts and Nevis,KNA,,1.086551185,50.83333333,100,4.767534994,,,,,,,,40051767.21,110,1078505889,2.669828807,19780,26930,1037427839,1412028945,,,96,,,24.5456171,-0.959605018,,36.06841687,,136.5229496,15.8,64.58427062,,,25939466.74,201.6846154,0.76957326,52438,,,,,,,,,,46.66666667,260,,0.250803474,18.5,,0.777584709
2018,YR2018,St. Lucia,LCA,39.8792,1.782177142,14.3,100,2.913848872,,,,,,615495530,1.436,45522200.84,207.7,2065127263,2.926421259,10720,14800,1949086588,2691864807,,14.33878798,86,,,10.08340806,0.482768212,76.057,34.91310259,,101.6795958,23.5,92.87637535,,8560000.42,42919945.98,298.1803279,0.515372718,181890,,,,,94.89362335,,102.5982437,1.006410003,89.3604126,61.11106667,620,,0.931020062,11,4.298456377,0.869159377
2018,YR2018,St. Martin (French part),MAF,,,,,,,,,,,,1.81,,12.4,,,,,,,,,,,,,,79.82195122,,,,,,,,,745.28,1.882682617,37264,,,,,,,,,,,50,,91.98700719,,,
2018,YR2018,St. Vincent and the Grenadines,VCT,48.1898,7.109394349,7.9,,2.268396697,,,,,,323345869.9,1.891,41585789.01,285.4,884328180.5,3.052342927,7990,13770,880804427.4,1517475986,,0.001089288,99,,,14.55746136,1.240501804,72.415,45.00591622,,102.0252062,15.1,111.2704179,,18149999.62,46339285.42,282.5897436,0.349034149,110210,,,,,105.5491333,,113.4043732,1.005220056,107.2264099,53.33333333,390,,0.466562637,10,13.00360027,1.145127418
2018,YR2018,Sudan,SDN,60.796,21.99347316,673.375,,0.499024787,,,,,0.611168056,21529048700,4.407,1135787164,187038.7,32333780383,-2.68093055,1390,4210,58310793140,1.7608E+11,36.71006393,,88,0.683885496,,20.7757619,55.97532544,65.095,35.03456715,1.783457419,72.00791416,60.1,188.8592102,,967489990.2,425214350.6,22.37769379,2.392257972,41801532,,,0.2,,64.08550262,,78.95290375,0.957329988,45.86418915,71.1111,1878000,,2.753273898,34.5,4.198944981,3.18053196
2018,YR2018,Suriname,SUR,60.6396,10.03286165,0.622121212,98.4,3.836892218,39.1,,,,,,2.418,130960766.3,152207.8,3996247906,4.948270766,5970,17570,3437525445,10121568022,,5.821901708,77,,,36.75943934,5.662827217,71.57,88.98346858,,130.604698,18.7,140.5204378,,14159999.85,98678756.53,3.692224359,0.957016885,575987,,,1.4,6.7,85.14813232,,108.8421173,,82.26363373,71.11113333,163820,,8.483073684,66,,0.985664199
2018,YR2018,Sweden,SWE,5.1226,1.392786621,1.388888889,,3.538991742,,,,,45.68306151,,1.76,-1368759169,279800,5.55455E+11,1.950022846,55690,54580,5.66619E+11,5.55321E+11,26.00839715,14.15969099,97,43.44813688,7.7,22.00243729,2.396920335,82.55853659,60.59406701,1.032246092,126.6219452,2.7,89.87434458,,,3074011486,24.98145887,1.16164516,10175214,0.7,17.1,,,104.1240463,33.2853593,128.6435394,1.041970015,151.7045441,,528449.29,27.9091466,14.96694693,7.5,,1.488150675
2018,YR2018,Switzerland,CHE,2.6438,0.635024356,4.217821782,,4.40199099,,,,,66.15565527,,1.52,-1.60388E+11,12622.3,7.35539E+11,2.916905098,83280,68800,7.09064E+11,5.85743E+11,24.8130182,13.3174672,95,53.82097988,7.5,24.67038266,0.748408212,83.75365854,80.25091232,0.632561531,126.5434466,4.1,111.4564831,,,2550734395,215.4651922,0.736633975,8514329,0,16,0.2,,96.21008301,17.42216806,105.4764709,0.970459998,102.5706787,,41290.39,9.559657519,9.665184261,10,,0.785417652
2018,YR2018,Syrian Arab Republic,SYR,37.9512,38.98162352,195.7992148,,1.616400069,,,,,14.90545651,4583582194,2.808,,5220.8,21445775364,1.475766476,930,,15691737144,,,,63,35.71434611,,18.56272505,13.60500893,71.779,37.38731691,,101.0895154,23.4,146.9158912,,9994629883,,92.27828786,-0.884869263,16945062,,,0.1,,,,,,,30,185180,,0.662806451,15.5,,0.344914737
2018,YR2018,Tajikistan,TJK,57.4706,19.77196478,15.40182792,,0.953757415,,15.28784439,,,14.37547847,6088752241,3.585,220862232.3,4218,7765014424,7.599278842,1030,4050,9349307652,36848065725,37.26343668,4.178419341,98,41.47063294,,34.3983608,2.492913428,70.879,54.39783842,1.082302016,109.8800275,34.3,99.89072094,,391899993.9,2183340531,65.57278622,2.453552417,9100847,,27.4,0.2,,,,,,,73.33333333,141380,,22.27866109,10,22.04457616,3.015336048
2018,YR2018,Tanzania,TZA,116.926,27.86859954,6.171428571,,0.213092987,,,,,14.73914343,22351529524,4.892,971576866,466830,57003713611,5.444967601,1030,2620,56349762709,1.42951E+11,38.37657458,6.891609002,88,17.90346655,6.9,27.00776558,2.975536618,65.015,23.08796948,1.055236597,77.24135223,52.1,164.8609251,,2453629883,412910078,63.57354256,2.97948066,56313444,44.9,,4.9,14.6,68.70372772,13.90603263,94.16869354,1.027899981,29.43507957,66.6667,947300,11.69508309,30.97032961,27.5,12.12031729,5.143296284
2018,YR2018,Thailand,THA,44.6888,8.201819262,25.52536635,,3.702372341,,166.4376383,,,64.8380969,1.72494E+11,1.525,13186328518,199450,5.06755E+11,4.222870287,6610,17640,4.58738E+11,1.22445E+12,25.21959016,23.70033306,96,56.00376783,7.2,34.74248967,1.428586164,76.931,98.89559641,1.357573997,180.1826119,9.4,99.10276784,,-419350006.1,7466081912,135.8970698,0.315406676,69428454,0,9.8,1.2,,93.42047119,19.50624038,99.77436066,0.988979995,117.7388077,82.22223333,513120,14.91490941,12.50975812,6,5.523083949,1.8262913
2018,YR2018,Timor-Leste,TLS,32.364,17.44198189,14.26658551,,0.481082052,,,,,2.879915741,158056457,4.023,47925664.57,9239,1583876200,-0.687542477,1820,4530,2304738737,5741056476,35.28368568,,77,59.53599783,,16.20563526,-1.285476798,69.26,35.67197992,0.762205693,115.8141255,45.1,,,207649993.9,96320932.13,85.27067922,1.968417772,1267975,,,0.2,,103.8459091,67.40271526,115.3078079,1.012899995,83.61746216,67.7778,14870,24.80563419,4.42304454,13,0.317026611,3.172398847
2018,YR2018,Togo,TGO,88.6878,20.44048838,1.939130435,,0.292809244,,,,,23.94347526,1719584008,4.32,-180972714.8,12151.9,7112200725,4.9762131,880,2120,6911422853,16695840162,18.10991263,0.090662679,71,32.74545893,5.8,21.00019188,1.33588276,60.76,44.93686446,1.963332431,77.88610174,68.8,117.1884755,,336679992.7,450814504.6,145.0467917,2.445903893,7889095,28.1,,2.1,,89.67256165,15.31217817,123.7646332,,,73.33333333,56790,12.70954333,21.79109259,5.5,5.961259839,3.749240945
2018,YR2018,Tonga,TON,14.3302,17.0682174,,,1.550402586,,,,,21.39748728,186833553.1,3.556,19911276.38,89.5,489235527.4,0.300009404,4800,6960,495582162.4,718460454.8,24.7317278,,99,66.1378074,,15.37912254,5.149662807,70.801,49.66932825,,104.5941258,11.9,97.47225208,,97449996.95,183435131.7,143.3319444,1.166674214,103199,,,,,,,117.9375,,,56.66666667,750,,1.521651403,16,6.577927949,1.002029267
